CELL_LINE_NAME	CIL55	BRD4132	BRD6340	BRD9876	betulinic acid	gossypol	chlorambucil	fluorouracil	cimetidine	azacitidine	trifluoperazine	paclitaxel	tamoxifen	carboplatin	teniposide	sildenafil	simvastatin	parbendazole	procarbazine	curcumin	ciclopirox	epigallocatechin-3-monogallate	myricetin	methotrexate	lovastatin	dacarbazine	prochlorperazine	ifosfamide	doxorubicin	ouabain	BRD9647	piperlongumine	pyrazolanthrone	C6-ceramide	topotecan	importazole	etoposide	PRIMA-1	tanespimycin	blebbistatin	cytochalasin B	NSC95397	manumycin A	mitomycin	tacrolimus	SB-431542	staurosporine	SB-225002	cerulenin	purmorphamine	GSK-3 inhibitor IX	dasatinib	erlotinib	BRD-K94991378	LBH-589	IC-87114	ciclosporin	sirolimus	KU-55933	sitagliptin	PDMP	BRD-K71935468	entinostat	BEC	apicidin	Merck60	BRD-A94377914	FGIN-1-27	compound 1B	vincristine	cytarabine hydrochloride	itraconazole	erastin	ML031	CIL56	FQI-1	BRD-K92856060	B02	BRD-K45681478	ML050	ML162	CIL41	NSC30930	CIL70	MI-1	DBeQ	ML083	CID-5951923	IU1	ML311	imatinib	decitabine	CHIR-99021	BI-2536	BRD-K61166597	GW-843682X	vandetanib	sorafenib	temozolomide	QW-BI-011	SNX-2112	bexarotene	nilotinib	sunitinib	bendamustine	CD-437	SCH-79797	LE-135	SKI-II	Platin	AC55649	RITA	LY-2183240	CD-1530	TPCA-1	NSC632839	pifithrin-mu	SN-38	BRD-K80183349	BRD-K66532283	MK-2206	triazolothiadiazine	BRD-K66453893	BRD-K11533227	BRD-K27224038	BRD-K14844214	BRD1835	BRD-K41597374	BRD-K63431240	BRD-K13999467	BRD-K96970199	brefeldin A	AGK-2	L-685458	PF-750	triptolide	16-beta-bromoandrosterone	PRL-3 inhibitor I	SID 26681509	neuronal differentiation inducer III	NSC 74859	bortezomib	ABT-737	zebularine	PI-103	tubastatin A	SR-II-138A	neopeltolide	parthenolide	Compound 7d-cis	pevonedistat	AZD7545	VER-155008	ML203	SRT-1720	CAY10594	Compound 1541A	RG-108	PAC-1	GMX-1778	gemcitabine	MST-312	olaparib	oligomycin A	indisulam	BRD-K49290616	BRD-K02492147	austocystin D	SJ-172550	pandacostat	BRD-K96431673	cyanoquinoline 11	tipifarnib-P2	tipifarnib-P1	Compound 23 citrate	nakiterpiosin	CCT036477	tamatinib	myriocin	YM-155	BMS-754807	BIBR-1532	neratinib	BRD1812	BRD8958	serdemetan	daporinad	MK-1775	tivozanib	Ko-143	CR-1-31B	BRD-K71781559	BRD-K86535717	BRD-K48334597	ML312	BRD-K04800985	BRD-K78574327	BRD-K19103580	BRD-K30019337	BRD-K84807411	BRD-K44224150	BRD-K75293299	BRD-K64610608	BRD-K02251932	BRD-K55116708	BRD-K41334119	BRD-K34485477	BRD-K16147474	BRD-K29086754	BRD-K33199242	BRD-K52037352	BRD-K27986637	BRD-K37390332	fulvestrant	HLI 373	NSC48300	PRIMA-1-Met	isoevodiamine	UNC0638	cucurbitacin I	BRD-K50799972	BRD-K17060750	linifanib	veliparib	saracatinib	afatinib	canertinib	obatoclax	masitinib	ZSTK474	brivanib	GDC-0879	NVP-TAE684	SNS-032	PLX-4720	TGX-221	KU-0063794	SU11274	BRD-K88742110	BRD8899	EX-527	ELCPK	NPC-26	1S,3R-RSL-3	CIL55A	SCH-529074	FQI-2	ML210	darinaparsin	PX-12	GANT-61	PL-DI	TW-37	AZD8055	CHM-1	QS-11	ML239	fumonisin B1	JQ-1	BRD-K51490254	BRD-K85133207	CAY10576	Repligen 136	nintedanib	foretinib	regorafenib	WZ8040	OSI-930	MGCD-265	lenvatinib	YK 4-279	CAY10618	KU 0060648	narciclasine	MLN2238	ISOX	BRD-K29313308	UNC0321	SGX-523	erismodegib	alisertib	AZD6482	ruxolitinib	bleomycin A2	GDC-0941	SB-525334	PHA-793887	quizartinib	pazopanib	BRD-K24690302	BRD-K70511574	PLX-4032	GSK461364	BRD-K20514654	BRD-K28456706	STF-31	spautin-1	BRD-A02303741	ML320	tigecycline	BRD-K34099515	PF-543	PF-573228	ceranib-2	FSC231	968	GSK4112	etomoxir	HC-067047	IPR-456	leptomycin B	AZ-3146	VU0155056	BRD-K97651142	vorapaxar	Ch-55	BRD-K79669418	BRD-K99584050	BRD-A71883111	necrostatin-7	PYR-41	I-BET151	lomeguatrib	JW-480	BMS-195614	BRD-K07442505	BRD-K35604418	SB-743921	GSK525762A	SMER-3	NVP-ADW742	clofarabine	XL765	ML258	SR1001	bardoxolone methyl	BMS-270394	fluvastatin	AZD4547	hyperforin	NVP-231	MK-0752	semagacestat	bosutinib	temsirolimus	nelarabine	rigosertib	PD318088	KU-60019	BIRB-796	KW-2449	RAF265	silmitasertib	BRD-K03911514	BRD-K16130065	momelotinib	CAL-101	LY-2157299	OSI-027	PIK-93	AZD7762	birinapant	KX2-391	3-Cl-AHPC	BRD-K58730230	BRD-K27188169	WAY-362450	BRD-K13185470	BRD-K03536150	BRD-K34222889	linsitinib	ML006	tretinoin	isoliquiritigenin	NSC23766	N9-isopropylolomoucine	pifithrin-alpha	BIX-01294	dexamethasone	selumetinib	ML029	CI-976	necrostatin-1	AA-COCF3	TG-101348	pluripotin	BMS-536924	BRD-K09587429	tandutinib	TG-100-115	crizotinib	lapatinib	elocalcitol	cabozantinib	phloretin	BRD-K26531177	BMS-345541	cyclophosphamide	niclosamide	gefitinib	vorinostat	AM-580	Mdivi-1	axitinib	navitoclax	Ki8751	oxaliplatin	tosedostat	barasertib	YL54	PF-184	AT7867	PD 153035	tacedinaline	NVP-BEZ235	omacetaxine mepesuccinate	avrainvillamide	BRD-K09344309	isonicotinohydroxamic acid	NSC19630	LRRK2-IN-1	KH-CB19	abiraterone	KPT185	pitstop2	R428	ibrutinib	sotrastaurin	A-804598	COL-3	ABT-199	ETP-46464	marinopyrrole A	methylstat	BYL-719	GSK2636771	JW-74	necrosulfonamide	palmostatin B	JW-55	AT-406	salermide	WZ4002	ML334 diastereomer	GSK1059615	BRD-K55473186	VAF-347	BRD-M00053801	thalidomide	belinostat	O-6-benzylguanine	BRD-K90370028	cediranib	BRD-K48477130	AZD1480	BRD-A05715709	docetaxel	BRD-K99006945	trametinib	RO4929097	dinaciclib	MLN2480	BRD-K51831558	istradefylline	MI-2	BRD-K42260513	alvocidib	CBB-1007	BRD-A86708339	PF-3758309	dabrafenib	SZ4TA2	AT13387	BCL-LZH-4	skepinone-L	PF-4800567 hydrochloride	avicin D	VX-680	BRD-K01737880	bafilomycin A1	SR8278	BRD-K30748066	Camptothecin	Vinblastine	Cisplatin	Cytarabine	Docetaxel	Methotrexate	Tretinoin	Gefitinib	Navitoclax	Nilotinib	Refametinib	Temsirolimus	Olaparib	Veliparib	Bosutinib	Lenalidomide	Axitinib	AZD7762	GW441756	Lestaurtinib	SB216763	Tanespimycin	Motesanib	KU-55933	Elesclomol	Afatinib	Vismodegib	Staurosporine	PLX-4720	NU7441	SL0101	Doramapimod	JNK Inhibitor VIII	Nutlin-3a (-)	PD173074	ZM447439	Alisertib	RO-3306	MK-2206	Palbociclib	Dactolisib	Pictilisib	AZD8055	PD0325901	SB590885	Selumetinib	CCT007093	EHT-1864	Avagacestat	5-Fluorouracil	Dasatinib	Paclitaxel	Crizotinib	Rapamycin	Sorafenib	BI-2536	Irinotecan	Oxaliplatin	BMS-536924	GSK1904529A	Tozasertib	PRIMA-1MET	Serdemetan	TW 37	Erlotinib	CCT-018159	Rucaparib	Niraparib	Dinaciclib	Gemcitabine	SB505124	Tamoxifen	Fulvestrant	EPZ004777	Daporinad	AZ960	Talazoparib	XAV939	Trametinib	Dabrafenib	Temozolomide	Bleomycin (50 uM)	AZD5438	IAP_5620	AZD2014	AZD1208	AZD1332	SN-38	Bicalutamide	Ruxolitinib	Linsitinib	Epirubicin	Cyclophosphamide	Pevonedistat	Sapitinib	Uprosertib	LCL161	Lapatinib	Luminespib	Alpelisib	Taselisib	EPZ5676	SCH772984	IWP-2	GSK2801	Bromosporine	SGC-CBP30	GSK-LSD1	BDOCA000347a	BDF00022089a	BDILV000379a	OSI-027	LGK974	VE-822	WZ4003	CZC24832	AZD5582	GSK2606414	PFI3	PCI-34051	Wnt-C59	I-BET-762	RVX-208	OTX015	GSK343	ML323	Entospletinib	PRT062607	Ribociclib	AGI-6780	Picolinici-acid	AZD5153	CDK9_5038	ERK_2440	ERK_6604	IRAK4_4710	JAK1_8709	AZD5991	PAK_5339	TAF1_5496	ULK1_4989	IGF1R_3801	JAK_8517	GSK2256098C	GSK2276186C	GSK2110183B	GSK626616AC	GSK3337463A	GSK2830371A	LMB_AB1	LMB_AB2	LMB_AB3	AZD4547	Ibrutinib	Zoledronate	Acetalax	Topotecan	Teniposide	Mitoxantrone	Dactinomycin	Bleomycin	Fludarabine	Nelarabine	Dacarbazine	123829	765771	123138	Podophyllotoxin bromide	50869	Dihydrorotenone	720427	667880	Gallibiscoquinazole	L-Oxonoreleagnine	729189	741909	743380	Elephantin	150412	Sinularin	615590	630600	LMP744	776928	Schweinfurthin A	BEN	Sabutoclax	LY2109761	OF-1	MN-64	KRAS (G12C) Inhibitor-12	BDP-00009066	Ulixertinib	Venetoclax	ABT737	Afuresertib	AGI-5198	AZD3759	AZD5363	AZD8186	Osimertinib	Cediranib	Ipatasertib	GDC0810	GNE-317	GSK2578215A	I-BRD9	MIRA-1	NVP-ADW742	P22077	Savolitinib	UMI-77	WIKI4	Sepantronium bromide	MIM1	WEHI-539	BPD-00008900	N25720-51-A1	N27922-53-1	N30652-18-1	N29087-69-1	HKMTI-1-005	ICL-SIRT078	UNC0638	AGK2	Foretinib	BIBR-1532	Pyridostatin	AMG-319	MK-8776	Vinorelbine	Remodelin	VX-11e	LJI308	AZ6102	GSK591	VE821	VTP-A	VTP-B	GSK-LSD1-2HCl 	A-366	CPI-637	UNC0379	AZD6482	AT13148	BMS-754807	PFI-1	IOX2	CHIR-99021	SGC0946	GSK2830371	THR-101	THR-102	THR-103	ascorbate (vitamin C)	glutathione	alpha-lipoic acid	N-acetyl cysteine
CAS1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KPL1	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MKN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
